Источник,ID,Sheet_ID,Название_листа,Название_проекта,Описание,Google_Sheets_URL,Исполнитель,Контрагент,Регион,Количество_товаров,Статус,Дата_создания
SheetMetadata,108,1vLsg8MOvj8bqJDhHQnJ5T7kn0SdH2IpHkMFu1L82FuQ,google_sheet_20250923_Просчет-РФ_Виктория__30-06-2025,,,https://docs.google.com/spreadsheets/d/1vLsg8MOvj8bqJDhHQnJ5T7kn0SdH2IpHkMFu1L82FuQ/edit,,,,0,pending,
SheetMetadata,109,1rwBWnAZCIXNVC6Fh3yYRRaJW9Soa0nK9Sb3gOsVPjF8,google_sheet_20250923_Просчет-РФ_Виктория_Яндекс__Фурнитура_для_Еcom,,,https://docs.google.com/spreadsheets/d/1rwBWnAZCIXNVC6Fh3yYRRaJW9Soa0nK9Sb3gOsVPjF8/edit,,,,0,pending,
SheetMetadata,110,1jB1iXflID219bBFuOrGiOeYMULwtV3lWCb2QCgXsd3w,google_sheet_20250923_Просчет-РФ_Вкус_Вилл_для_внутреннего_магазина_для_,,,https://docs.google.com/spreadsheets/d/1jB1iXflID219bBFuOrGiOeYMULwtV3lWCb2QCgXsd3w/edit,,,,0,pending,
SheetMetadata,111,1hPG-O3GqUNCg0SQnvpeIcle5km8pmdv-9q32MucHmYw,google_sheet_20250923_Просчет-РФ_Впорос_-_какой_минимальный_тираж_для_за,,,https://docs.google.com/spreadsheets/d/1hPG-O3GqUNCg0SQnvpeIcle5km8pmdv-9q32MucHmYw/edit,,,,0,pending,
SheetMetadata,112,1z4zEIZnraGOQpXeqVCo69PXLa-duQBI53wjWuoZUWiM,google_sheet_20250923_Просчет-РФ_Встреча_в_Китае__ЗОНТЫ_до_500_руб,,,https://docs.google.com/spreadsheets/d/1z4zEIZnraGOQpXeqVCo69PXLa-duQBI53wjWuoZUWiM/edit,,,,0,pending,
SheetMetadata,113,1kV40AfsOE2Z3oCywtZONkGUp3X2aI3jibgAxvqDOJN0,google_sheet_20250923_Просчет-РФ_Встреча_в_Китае__кепки,,,https://docs.google.com/spreadsheets/d/1kV40AfsOE2Z3oCywtZONkGUp3X2aI3jibgAxvqDOJN0/edit,,,,0,pending,
SheetMetadata,114,1jLnOhwf2-fI-iKRxhqmrJkctn0zr2HHOvNYhDQxQJM4,google_sheet_20250923_Просчет-РФ_Гараж_2_просчет,,,https://docs.google.com/spreadsheets/d/1jLnOhwf2-fI-iKRxhqmrJkctn0zr2HHOvNYhDQxQJM4/edit,,,,0,pending,
SheetMetadata,115,1qmlCLii64Yrr4zuONtycD55f5PAG2WtLTBJu8k6O27k,google_sheet_20250923_Просчет-РФ_Горная_Виктория_Сергеевна__шары_-_500_ш,,,https://docs.google.com/spreadsheets/d/1qmlCLii64Yrr4zuONtycD55f5PAG2WtLTBJu8k6O27k/edit,,,,0,pending,
SheetMetadata,116,1uB_kd2E9nBDn2ZNkP15hO9ZLJtUMAW1Jk6MD2XDI264,google_sheet_20250923_Просчет-РФ_Дарья_Joyinside__Солевые_лампы-увлажнит,,,https://docs.google.com/spreadsheets/d/1uB_kd2E9nBDn2ZNkP15hO9ZLJtUMAW1Jk6MD2XDI264/edit,,,,0,pending,
SheetMetadata,117,1DFX4zURdOonHgIpscvR73NJi5prMGjGqNvg6As7QS2c,google_sheet_20250923_Просчет-РФ_Дарья_Joyinside__Фарфор_300_шт_09-06-20,,,https://docs.google.com/spreadsheets/d/1DFX4zURdOonHgIpscvR73NJi5prMGjGqNvg6As7QS2c/edit,,,,0,pending,
SheetMetadata,118,1Ay0aV7nvq_cN1Ot-BkVIV63V_ptX4EP0sKo0sm6-ESM,google_sheet_20250923_Просчет-РФ_Дарья_Ельницкая__Иллан_ремувка_картхолд,,,https://docs.google.com/spreadsheets/d/1Ay0aV7nvq_cN1Ot-BkVIV63V_ptX4EP0sKo0sm6-ESM/edit?gid=1322746528#gid=1322746528,,,,0,pending,
SheetMetadata,119,1GmHDXAReb4tEeTfIYdb6FMrIOdCjYCcvISHIUqg7Bik,google_sheet_20250923_Просчет-РФ_Дарья_Ельницкая_Иллан__Очки_с_картриджа,,,https://docs.google.com/spreadsheets/d/1GmHDXAReb4tEeTfIYdb6FMrIOdCjYCcvISHIUqg7Bik/edit,,,,0,pending,
SheetMetadata,120,12GwmpCvC9DZYUYnQvWrirl0Hf-l_BPZS9L411XQ7VyI,google_sheet_20250923_Просчет-РФ_Даша_Иллан_Мосбиржа__Запрос_для_Фарфори,,,https://docs.google.com/spreadsheets/d/12GwmpCvC9DZYUYnQvWrirl0Hf-l_BPZS9L411XQ7VyI/edit,,,,0,pending,
SheetMetadata,121,1lBWDNy5t-YrZUDeS5FoF2i-Ykyh3NB7fI4KUOlAty1M,google_sheet_20250923_Просчет-РФ_Даша_Иллан_Мосбиржа__Запрос_для_Фарфори,,,https://docs.google.com/spreadsheets/d/1lBWDNy5t-YrZUDeS5FoF2i-Ykyh3NB7fI4KUOlAty1M/edit,,,,0,pending,
SheetMetadata,122,1ngzVN_CNfNuUcb8JNAcQhQJgCbyEGmRZyfy1vYWbbiQ,google_sheet_20250923_Просчет-РФ_Даша_Иллан_Мосбиржа__Запрос_для_Фарфори,,,https://docs.google.com/spreadsheets/d/1ngzVN_CNfNuUcb8JNAcQhQJgCbyEGmRZyfy1vYWbbiQ/edit,,,,0,pending,
SheetMetadata,123,1k8xDxTacKHJ0VGPmcxcdoMQ1wRThSbqdd0z2Oi9okLU,google_sheet_20250923_Просчет-РФ_Даша_Иллан_Мосбиржа__Запрос_для_Фарфори,,,https://docs.google.com/spreadsheets/d/1k8xDxTacKHJ0VGPmcxcdoMQ1wRThSbqdd0z2Oi9okLU/edit,,,,0,pending,
SheetMetadata,124,1gJhsvveZQhBQjjF3bufrJs2ddFiS0SdIt-7yoE2FW8M,google_sheet_20250923_Просчет-РФ_Детская_подборка,,,https://docs.google.com/spreadsheets/d/1gJhsvveZQhBQjjF3bufrJs2ddFiS0SdIt-7yoE2FW8M/edit,,,,0,pending,
SheetMetadata,125,1ybYRiQsQ7nX8fA6r-y5SrQ5YJFfwejL_OvhZejZVY5w,google_sheet_20250923_Просчет-РФ_Дорожная_сумка_1855_Дикси_КГИ,,,https://docs.google.com/spreadsheets/d/1ybYRiQsQ7nX8fA6r-y5SrQ5YJFfwejL_OvhZejZVY5w/edit,,,,0,pending,
SheetMetadata,126,12Fnp80R8VNBn9xzVFVgh350qDfk6MyAdWlQ7Uzssosk,google_sheet_20250923_Просчет-РФ_Доски_из_мрамораприборы,,,https://docs.google.com/spreadsheets/d/12Fnp80R8VNBn9xzVFVgh350qDfk6MyAdWlQ7Uzssosk/edit,,,,0,pending,
SheetMetadata,127,1tgqM0vDtuOObYx6AtJYZ17SmsFJY-p8DZ_6f5tK2rys,google_sheet_20250923_Просчет-РФ_Ева__24-06-2025,,,https://docs.google.com/spreadsheets/d/1tgqM0vDtuOObYx6AtJYZ17SmsFJY-p8DZ_6f5tK2rys/edit,,,,0,pending,
SheetMetadata,128,1lgYdD4DGlQ7NQnZ_WFhdKPbedSgKetZRU4gGsEHyBLQ,google_sheet_20250923_Просчет-РФ_Ежедневники_-_100030007000_шт.,,,https://docs.google.com/spreadsheets/d/1lgYdD4DGlQ7NQnZ_WFhdKPbedSgKetZRU4gGsEHyBLQ/edit,,,,0,pending,
SheetMetadata,129,1o3hQMnFvJkrF5pzSkxJRiV57fNSCuHsmJG0mPbfS63E,google_sheet_20250923_Просчет-РФ_Ежедневники_инд_10002000шт,,,https://docs.google.com/spreadsheets/d/1o3hQMnFvJkrF5pzSkxJRiV57fNSCuHsmJG0mPbfS63E/edit,,,,0,pending,
SheetMetadata,130,1Vvfol59va1K24kPNfRzhUKV2PS_1qB_-6KkA1FUq_8c,google_sheet_20250923_Просчет-РФ_Екатерина_Литвина_Иллан__очки_с_функцие,,,https://docs.google.com/spreadsheets/d/1Vvfol59va1K24kPNfRzhUKV2PS_1qB_-6KkA1FUq_8c/edit,,,,0,pending,
SheetMetadata,131,12voBssLZZzfO_k-HnGlZcSq_ZRA0TbgPR9SwJtyzu4U,google_sheet_20250923_Просчет-РФ_Екатерина_Литвина_Иллан__Рюкзакстикеры_,,,https://docs.google.com/spreadsheets/d/12voBssLZZzfO_k-HnGlZcSq_ZRA0TbgPR9SwJtyzu4U/edit,,,,0,pending,
SheetMetadata,132,10fmNmyId1-XtmxHKSi6q07QbKGSe_gcrdmYH5HAgKVc,google_sheet_20250923_Просчет-РФ_Екатерина_Майорова__Детская_коллекция_и,,,https://docs.google.com/spreadsheets/d/10fmNmyId1-XtmxHKSi6q07QbKGSe_gcrdmYH5HAgKVc/edit,,,,0,pending,
SheetMetadata,133,1b_JeeeCqmmwBomojAGz-L_xAtnumOcUZlzUrk946w-8,google_sheet_20250923_Просчет-РФ_Екатерина_Майорова__Проекторы_-_50100_и,,,https://docs.google.com/spreadsheets/d/1b_JeeeCqmmwBomojAGz-L_xAtnumOcUZlzUrk946w-8/edit,,,,0,pending,
SheetMetadata,134,1qIGPCUKcB9RClojGl8Gj0TfRiBJbfL0PsWXqEZZwiXw,google_sheet_20250923_Просчет-РФ_Елена_Too_Many_Gifts__22-05-2025,,,https://docs.google.com/spreadsheets/d/1qIGPCUKcB9RClojGl8Gj0TfRiBJbfL0PsWXqEZZwiXw/edit,,,,0,pending,
SheetMetadata,135,1dn9v_m217WJDTE9UIbZZP_Gqc9Ye0Zpzu9JKLJDzdm4,google_sheet_20250923_Просчет-РФ_Елена_Too_Many_Gifts__22-05-2025,,,https://docs.google.com/spreadsheets/d/1dn9v_m217WJDTE9UIbZZP_Gqc9Ye0Zpzu9JKLJDzdm4/edit,,,,0,pending,
SheetMetadata,136,1mWo-pksDYtFIKMKf3D1Q1P-3GyHw1R-cYHofkb4jGHw,google_sheet_20250923_Просчет-РФ_Елена_Zeytz__LED_бейджи_-_1500_шт_14-05,,,https://docs.google.com/spreadsheets/d/1mWo-pksDYtFIKMKf3D1Q1P-3GyHw1R-cYHofkb4jGHw/edit,,,,0,pending,
SheetMetadata,137,1O24jAEIO1-NrpzFrABheOP5eoGI7egJFpKFrAaFe80Q,google_sheet_20250923_Просчет-РФ_Елизавета_Zeytz__Чемоданы_-_50_шт_23-05,,,https://docs.google.com/spreadsheets/d/1O24jAEIO1-NrpzFrABheOP5eoGI7egJFpKFrAaFe80Q/edit,,,,0,pending,
SheetMetadata,138,1UaNkyf5yH--6EYWyNjFPYre1Fvey7G6fkFMtsw2JJF0,google_sheet_20250923_Просчет-РФ_Елизавета_Постных_Иллан__Иллан_Мерч_для,,,https://docs.google.com/spreadsheets/d/1UaNkyf5yH--6EYWyNjFPYre1Fvey7G6fkFMtsw2JJF0/edit,,,,0,pending,
SheetMetadata,139,1s8xAAghc9LSEJEzgeF3rKmDBZnZTJUo0fO8liv-i51M,google_sheet_20250923_Просчет-РФ_Елизавета_Постных_Иллан__ИТ-Пикник_-_пл,,,https://docs.google.com/spreadsheets/d/1s8xAAghc9LSEJEzgeF3rKmDBZnZTJUo0fO8liv-i51M/edit,,,,0,pending,
SheetMetadata,140,114uvoqtVfYyRv5GUDBj3lIganNfRXYv41ffz8j3kNAM,google_sheet_20250923_Просчет-РФ_Елизавета_Постных_Иллан__Носки_сумки_бу,,,https://docs.google.com/spreadsheets/d/114uvoqtVfYyRv5GUDBj3lIganNfRXYv41ffz8j3kNAM/edit,,,,0,pending,
SheetMetadata,141,17DpqaT_lYGQ1GBKjaGBRAYaHw0RiOAy-K8J5wjHuvHU,google_sheet_20250923_Просчет-РФ_Елизавета_Постных_Иллан__Расчет_Универс,,,https://docs.google.com/spreadsheets/d/17DpqaT_lYGQ1GBKjaGBRAYaHw0RiOAy-K8J5wjHuvHU/edit,,,,0,pending,
SheetMetadata,142,1Dzq4hpiyy0_bVMIr6FtZNT3_HMFZ2EeYSYHFJD0GISw,google_sheet_20250923_Просчет-РФ_Елизавета_Постных_Иллан__Расчет_Универс,,,https://docs.google.com/spreadsheets/d/1Dzq4hpiyy0_bVMIr6FtZNT3_HMFZ2EeYSYHFJD0GISw/edit,,,,0,pending,
SheetMetadata,143,1DL2TLOxxDAEGUOg-at9ACtfD-iOW_iF8DQaUdY12bRY,google_sheet_20250923_Просчет-РФ_Елизавета_Постных_Иллан__Тендер_ВТБ_-_2,,,https://docs.google.com/spreadsheets/d/1DL2TLOxxDAEGUOg-at9ACtfD-iOW_iF8DQaUdY12bRY/edit,,,,0,pending,
SheetMetadata,144,1V4AkV9t_3wohDpgXA7696A_bal31pvHHgkl94_hHh0Q,google_sheet_20250923_Просчет-РФ_Жестяные_коробки.60_000-80_000_шт,,,https://docs.google.com/spreadsheets/d/1V4AkV9t_3wohDpgXA7696A_bal31pvHHgkl94_hHh0Q/edit,,,,0,pending,
SheetMetadata,145,1iDND1WvAyj1a5TgnIElLhjqquz4HI1aFnH7zG2DvhDA,google_sheet_20250923_Просчет-РФ_Заказ_для_Магазина_Лампа-ровер,,,https://docs.google.com/spreadsheets/d/1iDND1WvAyj1a5TgnIElLhjqquz4HI1aFnH7zG2DvhDA/edit,,,,0,pending,
SheetMetadata,146,1fln9KRerwnaoVRZ1L9Tp-n6BVVSjBnB3wTnW5cLkKtA,google_sheet_20250923_Просчет-РФ_Заказ_фартука_для_художника_от_50_шт,,,https://docs.google.com/spreadsheets/d/1fln9KRerwnaoVRZ1L9Tp-n6BVVSjBnB3wTnW5cLkKtA/edit,,,,0,pending,
SheetMetadata,147,1gwxaI9FEgUZRw2JXPm294Es4UMR8DOiBI8dgXNArglE,google_sheet_20250923_Просчет-РФ_Заказ_шнурки___ООО_Полиграфия,,,https://docs.google.com/spreadsheets/d/1gwxaI9FEgUZRw2JXPm294Es4UMR8DOiBI8dgXNArglE/edit,,,,0,pending,
SheetMetadata,148,15AeU69lolRpmPVuaC78uJW208zis7TgOEkW48fUOmeU,google_sheet_20250923_Просчет-РФ_Закупка_формы_для_сотрудников_Street_Be,,,https://docs.google.com/spreadsheets/d/15AeU69lolRpmPVuaC78uJW208zis7TgOEkW48fUOmeU/edit,,,,0,pending,
SheetMetadata,149,1RQSY1Lob_X5CAjwDeqPiuJBjwIQLB9129DuoP3qkWsM,google_sheet_20250923_Просчет-РФ_запрос__куб_пластиковый_с_наполнением__,,,https://docs.google.com/spreadsheets/d/1RQSY1Lob_X5CAjwDeqPiuJBjwIQLB9129DuoP3qkWsM/edit,,,,0,pending,
SheetMetadata,150,1TSatOk2yxD63izOeeDqCRT9Zo46K7T_1XWeKFd2LEjs,google_sheet_20250923_Просчет-РФ_Запрос__000005739,,,https://docs.google.com/spreadsheets/d/1TSatOk2yxD63izOeeDqCRT9Zo46K7T_1XWeKFd2LEjs/edit,,,,0,pending,
SheetMetadata,151,1wJBYshH2imrDTssweSJUGi13dyKfImTNfvOK56e9D14,google_sheet_20250923_Просчет-РФ_Запрос__ЭН-00000887242__Песочные_часы,,,https://docs.google.com/spreadsheets/d/1wJBYshH2imrDTssweSJUGi13dyKfImTNfvOK56e9D14/edit,,,,0,pending,
SheetMetadata,152,10foowA-IDEd_W-s8NtktHalW2XeqAoxGk0PPZZ4r1jM,google_sheet_20250923_Просчет-РФ_Запрос_Аромадиффузор_3305_шт__ООО_Полиг,,,https://docs.google.com/spreadsheets/d/10foowA-IDEd_W-s8NtktHalW2XeqAoxGk0PPZZ4r1jM/edit,,,,0,pending,
SheetMetadata,153,1DzqgliqCpu5qWc8eZ7I8HlHA8YNM7Rc1LPwpXjHK3ag,google_sheet_20250923_Просчет-РФ_Запрос_вечного_календаря,,,https://docs.google.com/spreadsheets/d/1DzqgliqCpu5qWc8eZ7I8HlHA8YNM7Rc1LPwpXjHK3ag/edit,,,,0,pending,
SheetMetadata,154,1uaPLWCKFYIbtmf5yX7wL4QpzL97Kc0Nka7qx36tkgYY,google_sheet_20250923_Просчет-РФ_Запрос_ежедневников_для_Биокада___ООО_П,,,https://docs.google.com/spreadsheets/d/1uaPLWCKFYIbtmf5yX7wL4QpzL97Kc0Nka7qx36tkgYY/edit,,,,0,pending,
SheetMetadata,155,19Q-6ErhGDMpHjY2rrP_eGJ5yxtbN5O4N14axUOihsl0,google_sheet_20250923_Просчет-РФ_Запрос_Зимний,,,https://docs.google.com/spreadsheets/d/19Q-6ErhGDMpHjY2rrP_eGJ5yxtbN5O4N14axUOihsl0/edit,,,,0,pending,
SheetMetadata,156,1up5iAxgiKoxuJnB5YtFuagl8vvVpjedUhQOqEgrjVGk,google_sheet_20250923_Просчет-РФ_Запрос_зонтиков,,,https://docs.google.com/spreadsheets/d/1up5iAxgiKoxuJnB5YtFuagl8vvVpjedUhQOqEgrjVGk/edit,,,,0,pending,
SheetMetadata,157,1kESOZ4ueeQYOjudwb-OgVpAWPwlhirQPCg8j5dwXNQw,google_sheet_20250923_Просчет-РФ_Запрос_на_гирлянды_фирменные,,,https://docs.google.com/spreadsheets/d/1kESOZ4ueeQYOjudwb-OgVpAWPwlhirQPCg8j5dwXNQw/edit,,,,0,pending,
SheetMetadata,158,1sNmFVEAXOnLBZH4ug1ak_GMEcZVhPfqk1ba_03098E8,google_sheet_20250923_Просчет-РФ_Запрос_на_елки_ООО_Шокобрэнд,,,https://docs.google.com/spreadsheets/d/1sNmFVEAXOnLBZH4ug1ak_GMEcZVhPfqk1ba_03098E8/edit,,,,0,pending,
SheetMetadata,159,10Q5nrB6tmy1YQTtGYhlfLN9WQJAv3oKNquL2cX2LjuI,google_sheet_20250923_Просчет-РФ_Запрос_на_зонт_50_шт._для_Джой_Инсайд,,,https://docs.google.com/spreadsheets/d/10Q5nrB6tmy1YQTtGYhlfLN9WQJAv3oKNquL2cX2LjuI/edit,,,,0,pending,
SheetMetadata,160,1ql4WepUagjmUai0sxR59wwXPQ8I9yiFGMIEKNpVXFk8,google_sheet_20250923_Просчет-РФ_Запрос_на_просчет_эйбиЭс,,,https://docs.google.com/spreadsheets/d/1ql4WepUagjmUai0sxR59wwXPQ8I9yiFGMIEKNpVXFk8/edit,,,,0,pending,
SheetMetadata,161,1mNXo_g356piCuk5ZgtH0-_7RS5q11okGkFKFeQrSni4,google_sheet_20250923_Просчет-РФ_Запрос_на_рюкзак_с_ЛЭД_экраном,,,https://docs.google.com/spreadsheets/d/1mNXo_g356piCuk5ZgtH0-_7RS5q11okGkFKFeQrSni4/edit,,,,0,pending,
SheetMetadata,162,1liual7fHmMBY1dQI3fj42dZBm2LCWI5K9ze2DT0z6Pg,google_sheet_20250923_Просчет-РФ_запрос_на_флешки_в_виде_.громкоговорите,,,https://docs.google.com/spreadsheets/d/1liual7fHmMBY1dQI3fj42dZBm2LCWI5K9ze2DT0z6Pg/edit,,,,0,pending,
SheetMetadata,163,1aEyMwbn444hG286QR2_0wpToDzoODs-Xx3vJ5BXNS7A,google_sheet_20250923_Просчет-РФ_Запрос_на_шнурки_для_телефона.000005522,,,https://docs.google.com/spreadsheets/d/1aEyMwbn444hG286QR2_0wpToDzoODs-Xx3vJ5BXNS7A/edit?gid=1097472324#gid=1097472324,,,,0,pending,
SheetMetadata,164,19rB9VBQlRGn_MOqDQ6KGQCEPflbIx80PzRaBI9otHek,google_sheet_20250923_Просчет-РФ_Запрос_ножей_СТОК___Полиграфия,,,https://docs.google.com/spreadsheets/d/19rB9VBQlRGn_MOqDQ6KGQCEPflbIx80PzRaBI9otHek/edit,,,,0,pending,
SheetMetadata,165,1qqCV8erltr2Zn0FPi3LbIPn1FuubqQwyg-0QbG_7xEg,google_sheet_20250923_Просчет-РФ_Запрос_от_РА_ЮКЭН,,,https://docs.google.com/spreadsheets/d/1qqCV8erltr2Zn0FPi3LbIPn1FuubqQwyg-0QbG_7xEg/edit,,,,0,pending,
SheetMetadata,166,1Bs-8wQX9gifRjaG_TKcyafLRmtFDIZS_PGf5Q3KINRw,google_sheet_20250923_Просчет-РФ_Запрос_по_сумкам-шоперам,,,https://docs.google.com/spreadsheets/d/1Bs-8wQX9gifRjaG_TKcyafLRmtFDIZS_PGf5Q3KINRw/edit,,,,0,pending,
SheetMetadata,167,109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E,google_sheet_20250923_Просчет-РФ_запрос_рюкзак_-переноска,,,https://docs.google.com/spreadsheets/d/109f4-VaZNar3kVpWucVfpsbWxTi3q5XDbMKFjqi4l0E/edit,,,,0,pending,
SheetMetadata,168,15KPn5_hHCGinerKBRD1KsRcfFGyVXhrNgyyXIlwjJMc,google_sheet_20250923_Просчет-РФ_запрос_чехлы_на_велосипед,,,https://docs.google.com/spreadsheets/d/15KPn5_hHCGinerKBRD1KsRcfFGyVXhrNgyyXIlwjJMc/edit,,,,0,pending,
SheetMetadata,169,1qMlP6rAl-2gtjdP3bHR24V-haW9yhMsw8eTwLWbpi7I,google_sheet_20250923_Просчет-РФ_Запрос_чехол_для_чемоданов__Полиграфия_,,,https://docs.google.com/spreadsheets/d/1qMlP6rAl-2gtjdP3bHR24V-haW9yhMsw8eTwLWbpi7I/edit,,,,0,pending,
SheetMetadata,170,158g48vbK3j1lpG-SbIhLL13cAMssU4KHIxHPJLfgo2E,google_sheet_20250923_Просчет-РФ_Запрос__Леста__брелоки___Полиграфия,,,https://docs.google.com/spreadsheets/d/158g48vbK3j1lpG-SbIhLL13cAMssU4KHIxHPJLfgo2E/edit,,,,0,pending,
SheetMetadata,171,1_LkGg5PlrIazRflbVbvjyWvfCrltAcRxFOO2szY3PXA,google_sheet_20250923_Просчет-РФ_Запрос.000005542_БИОКАД_ТЕНДЕР_НОВЫЙ_ГО,,,https://docs.google.com/spreadsheets/d/1_LkGg5PlrIazRflbVbvjyWvfCrltAcRxFOO2szY3PXA/edit,,,,0,pending,
SheetMetadata,172,1t888F5P5HoRLgjip58Jd6Fl40hF8D7OCVowXaK0-t9Y,google_sheet_20250923_Просчет-РФ_Зонтики_с_проявляющимися_рисунком_-_100,,,https://docs.google.com/spreadsheets/d/1t888F5P5HoRLgjip58Jd6Fl40hF8D7OCVowXaK0-t9Y/edit,,,,0,pending,
SheetMetadata,173,1hZj1BLXj4eNvfdmVBX5y-_wcAAPO0-bk1aF-Tytms50,google_sheet_20250923_Просчет-РФ_Зонты_-_100_шт.,,,https://docs.google.com/spreadsheets/d/1hZj1BLXj4eNvfdmVBX5y-_wcAAPO0-bk1aF-Tytms50/edit,,,,0,pending,
SheetMetadata,174,1JhACbuLDcdA0XKvZu4Hc50RAPqWHYf7QPcUkPIU2cl0,google_sheet_20250923_Просчет-РФ_Игрушка_детские_запуск_конец_июня,,,https://docs.google.com/spreadsheets/d/1JhACbuLDcdA0XKvZu4Hc50RAPqWHYf7QPcUkPIU2cl0/edit,,,,0,pending,
SheetMetadata,175,1r6jD_RIO3TK4masA5-EnFKg9MSkePn2SxFpfbnMak5Y,google_sheet_20250923_Просчет-РФ_Игрушки,,,https://docs.google.com/spreadsheets/d/1r6jD_RIO3TK4masA5-EnFKg9MSkePn2SxFpfbnMak5Y/edit,,,,0,pending,
SheetMetadata,176,1jysy0ZJ0KILa3fOodSRrFQJnVMLq0iWVlPkKybtlpJE,google_sheet_20250923_Просчет-РФ_Игрушки._5002,,,https://docs.google.com/spreadsheets/d/1jysy0ZJ0KILa3fOodSRrFQJnVMLq0iWVlPkKybtlpJE/edit,,,,0,pending,
SheetMetadata,177,1Et-UzewbZ3jeAUbE4uTcv1zGbXkzdzjhD93C7ZqxXns,google_sheet_20250923_Просчет-РФ_Иллан__китайские_шашки_300_шт,,,https://docs.google.com/spreadsheets/d/1Et-UzewbZ3jeAUbE4uTcv1zGbXkzdzjhD93C7ZqxXns/edit,,,,0,pending,
SheetMetadata,178,1MiRAgOIPv86uN_UFuOOzL-LeYVynglRmR6-e9M8zdaQ,google_sheet_20250923_Просчет-РФ_Иллан__Расчет_Универсальная_позиция_Сув,,,https://docs.google.com/spreadsheets/d/1MiRAgOIPv86uN_UFuOOzL-LeYVynglRmR6-e9M8zdaQ/edit,,,,0,pending,
SheetMetadata,179,19X10NUjQlh-voGlVzQpGDrQlhsGvihRF-bO-3ku-CVw,google_sheet_20250923_Просчет-РФ_Иллан__Расчет_холдеры_кросс-боди_для_те,,,https://docs.google.com/spreadsheets/d/19X10NUjQlh-voGlVzQpGDrQlhsGvihRF-bO-3ku-CVw/edit,,,,0,pending,
SheetMetadata,180,1NHVpsuu5PJnCwsfSHUOaZg46Pkjz9Olb6E0dLLqaVWU,google_sheet_20250923_Просчет-РФ_Иллан__Увлажнитель-корабль__30_шт.__ЧП_,,,https://docs.google.com/spreadsheets/d/1NHVpsuu5PJnCwsfSHUOaZg46Pkjz9Olb6E0dLLqaVWU/edit,,,,0,pending,
SheetMetadata,181,1gqPYfzfuJe1Zsb6DfKUciJOqf2ef4ER5AWlyjbBVsKU,google_sheet_20250923_Просчет-РФ_Иллан_Клауд_Обвес_для_сумки,,,https://docs.google.com/spreadsheets/d/1gqPYfzfuJe1Zsb6DfKUciJOqf2ef4ER5AWlyjbBVsKU/edit,,,,0,pending,
SheetMetadata,182,1WuVvaAksZTcdyeHeP7LrwilbyHQhNsir1YMNGy_JSGM,google_sheet_20250923_Просчет-РФ_Индивидуальные_зажигалки,,,https://docs.google.com/spreadsheets/d/1WuVvaAksZTcdyeHeP7LrwilbyHQhNsir1YMNGy_JSGM/edit,,,,0,pending,
SheetMetadata,183,1tqZ9Ebv9ILgS3hNEcqJ0vwj8se-6_GHO_tt7SgOLnG8,google_sheet_20250923_Просчет-РФ_Ирина_Ефимова__ЗАДАЧА_ОТ_РЭШАДА__Футбол,,,https://docs.google.com/spreadsheets/d/1tqZ9Ebv9ILgS3hNEcqJ0vwj8se-6_GHO_tt7SgOLnG8/edit,,,,0,pending,
SheetMetadata,184,1t6xy4-h8EqB54--Kts3pknjTBTp2cM_YYoS97AbbHvE,google_sheet_20250923_Просчет-РФ_карандаши_3_цвета_по_1000шт,,,https://docs.google.com/spreadsheets/d/1t6xy4-h8EqB54--Kts3pknjTBTp2cM_YYoS97AbbHvE/edit,,,,0,pending,
SheetMetadata,185,1l7nOweYpO_hVhTWTuO9MCqiC907Gu0QrzrUbBQbC9GE,google_sheet_20250923_Просчет-РФ_Картхолдеры,,,https://docs.google.com/spreadsheets/d/1l7nOweYpO_hVhTWTuO9MCqiC907Gu0QrzrUbBQbC9GE/edit,,,,0,pending,
SheetMetadata,186,1Qt2v_-me-yEpQ1_LtnO7U72J3ktBdCcTtlh1PlXSlJY,google_sheet_20250923_Просчет-РФ_Кирилл_Вихрев__ИЛЛАН__Карабины_10_100_ш,,,https://docs.google.com/spreadsheets/d/1Qt2v_-me-yEpQ1_LtnO7U72J3ktBdCcTtlh1PlXSlJY/edit,,,,0,pending,
SheetMetadata,187,13flVdvfGvTPUKe8Hwk5FRP-EElgN7prkW70B4MjIP_w,google_sheet_20250923_Просчет-РФ_Кирилл_Вихров__акриловые_брелоки_ремувк,,,https://docs.google.com/spreadsheets/d/13flVdvfGvTPUKe8Hwk5FRP-EElgN7prkW70B4MjIP_w/edit,,,,0,pending,
SheetMetadata,188,1ayJaKLc_GZs5EWPP95BiwpK9m76ZB2oIyS2K2QbnWbc,google_sheet_20250923_Просчет-РФ_Кирилл_Вихров__акриловые_брелоки_ремувк,,,https://docs.google.com/spreadsheets/d/1ayJaKLc_GZs5EWPP95BiwpK9m76ZB2oIyS2K2QbnWbc/edit,,,,0,pending,
SheetMetadata,189,1T2x-SQF2ZID3NHUMHQz_wnW6LahiKZuE4Wk6DW0KVvc,google_sheet_20250923_Просчет-РФ_Кирилл_Вихров__Иллан_Ланъярды_1700-2000,,,https://docs.google.com/spreadsheets/d/1T2x-SQF2ZID3NHUMHQz_wnW6LahiKZuE4Wk6DW0KVvc/edit,,,,0,pending,
