ID_Проекта,Название,ID_Товара,Товар,Строка,Тираж_Excel,Тираж_БД,Маршрут,Ошибка_x10
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24896,Монета 40 мм,37,3,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24896,Монета 40 мм,37,3,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24896,Монета 40 мм,37,3,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24897,Монета 30 мм,39,8,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24897,Монета 30 мм,39,8,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24897,Монета 30 мм,39,8,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24898,Монета 35 мм,40,9,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24898,Монета 35 мм,40,9,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24898,Монета 35 мм,40,9,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24899,Монета 40 мм,41,9,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24899,Монета 40 мм,41,9,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24899,Монета 40 мм,41,9,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24900,Монета 30 мм,42,8,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24900,Монета 30 мм,42,8,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24900,Монета 30 мм,42,8,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24901,Монета 35 мм,43,8,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24901,Монета 35 мм,43,8,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24901,Монета 35 мм,43,8,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24902,Монета 40 мм,44,9,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24902,Монета 40 мм,44,9,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24902,Монета 40 мм,44,9,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24903,Монета 30 мм,46,0,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24903,Монета 30 мм,46,0,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24903,Монета 30 мм,46,0,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24904,Монета 35 мм,47,0,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24904,Монета 35 мм,47,0,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24904,Монета 35 мм,47,0,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24905,Монета 40 мм,48,1,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24905,Монета 40 мм,48,1,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24905,Монета 40 мм,48,1,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24906,Монета 30 мм,49,0,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24906,Монета 30 мм,49,0,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24906,Монета 30 мм,49,0,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24907,Монета 35 мм,50,0,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24907,Монета 35 мм,50,0,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24907,Монета 35 мм,50,0,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24908,Монета 40 мм,51,0,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24908,Монета 40 мм,51,0,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24908,Монета 40 мм,51,0,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24909,Монета 30 мм,53,3,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24909,Монета 30 мм,53,3,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24909,Монета 30 мм,53,3,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24910,Монета 35 мм,54,3,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24910,Монета 35 мм,54,3,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24910,Монета 35 мм,54,3,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24911,Монета 40 мм,55,3,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24911,Монета 40 мм,55,3,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24911,Монета 40 мм,55,3,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24912,Монета 30 мм,56,3,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24912,Монета 30 мм,56,3,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24912,Монета 30 мм,56,3,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24913,Монета 35 мм,57,3,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24913,Монета 35 мм,57,3,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24913,Монета 35 мм,57,3,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24914,Монета 40 мм,58,3,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24914,Монета 40 мм,58,3,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24914,Монета 40 мм,58,3,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24915,Монета 30 мм,60,6,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24915,Монета 30 мм,60,6,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24915,Монета 30 мм,60,6,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24916,Монета 35 мм,61,6,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24916,Монета 35 мм,61,6,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24916,Монета 35 мм,61,6,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24917,Монета 40 мм,62,6,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24917,Монета 40 мм,62,6,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24917,Монета 40 мм,62,6,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24918,Монета 30 мм,63,6,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24918,Монета 30 мм,63,6,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24918,Монета 30 мм,63,6,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24919,Монета 35 мм,64,6,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24919,Монета 35 мм,64,6,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24919,Монета 35 мм,64,6,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24920,Монета 40 мм,65,6,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24920,Монета 40 мм,65,6,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24920,Монета 40 мм,65,6,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24921,Монета 30 мм,67,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24921,Монета 30 мм,67,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24921,Монета 30 мм,67,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24922,Монета 35 мм,68,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24922,Монета 35 мм,68,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24922,Монета 35 мм,68,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24923,Монета 40 мм,69,3,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24923,Монета 40 мм,69,3,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24923,Монета 40 мм,69,3,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24924,Монета 30 мм,70,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24924,Монета 30 мм,70,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24924,Монета 30 мм,70,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24925,Монета 35 мм,71,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24925,Монета 35 мм,71,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24925,Монета 35 мм,71,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24926,Монета 40 мм,72,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24926,Монета 40 мм,72,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24926,Монета 40 мм,72,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24927,Монета 30 мм,74,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24927,Монета 30 мм,74,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24927,Монета 30 мм,74,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24928,Монета 35 мм,75,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24928,Монета 35 мм,75,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24928,Монета 35 мм,75,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24929,Монета 40 мм,76,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24929,Монета 40 мм,76,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24929,Монета 40 мм,76,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24930,Монета 30 мм,77,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24930,Монета 30 мм,77,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24930,Монета 30 мм,77,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24931,Монета 35 мм,78,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24931,Монета 35 мм,78,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24931,Монета 35 мм,78,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24932,Монета 40 мм,79,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24932,Монета 40 мм,79,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24932,Монета 40 мм,79,2,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24933,Монета 30 мм,81,8,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24933,Монета 30 мм,81,8,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24933,Монета 30 мм,81,8,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24934,Монета 35 мм,82,9,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24934,Монета 35 мм,82,9,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24934,Монета 35 мм,82,9,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24935,Монета 40 мм,83,9,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24935,Монета 40 мм,83,9,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24935,Монета 40 мм,83,9,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24936,Монета 30 мм,84,8,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24936,Монета 30 мм,84,8,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24936,Монета 30 мм,84,8,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24937,Монета 35 мм,85,8,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24937,Монета 35 мм,85,8,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24937,Монета 35 мм,85,8,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24938,Монета 40 мм,86,9,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24938,Монета 40 мм,86,9,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24938,Монета 40 мм,86,9,400000,Авиа,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24939,"Монета 40 мм
Толщина 2 мм",90,2,400000,Долгое ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24939,"Монета 40 мм
Толщина 2 мм",90,2,400000,ЖД,НЕТ
1769,"[Просчет] ООО ""КГИ"" / Монеты Альфа Банк 14-06-2024",24939,"Монета 40 мм
Толщина 2 мм",90,2,400000,Авиа,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7641,Бутылка для воды,4,150000,150000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7641,Бутылка для воды,4,150000,150000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7641,Бутылка для воды,4,150000,250000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7641,Бутылка для воды,4,150000,250000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7641,Бутылка для воды,4,150000,350000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7641,Бутылка для воды,4,150000,350000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7642,Зонт,7,150000,150000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7642,Зонт,7,150000,150000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7642,Зонт,7,150000,250000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7642,Зонт,7,150000,250000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7642,Зонт,7,150000,350000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7642,Зонт,7,150000,350000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7643,Открывашка,10,150000,150000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7643,Открывашка,10,150000,150000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7643,Открывашка,10,150000,250000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7643,Открывашка,10,150000,250000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7643,Открывашка,10,150000,350000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7643,Открывашка,10,150000,350000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7644,Водонепроницаемая косметичка,13,150000,150000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7644,Водонепроницаемая косметичка,13,150000,150000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7644,Водонепроницаемая косметичка,13,150000,250000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7644,Водонепроницаемая косметичка,13,150000,250000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7644,Водонепроницаемая косметичка,13,150000,350000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7644,Водонепроницаемая косметичка,13,150000,350000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7645,Перчатки,16,150000,150000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7645,Перчатки,16,150000,150000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7646,Кепка,19,150000,150000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7646,Кепка,19,150000,150000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7647,Стакан для воды и напитков,22,150000,150000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7647,Стакан для воды и напитков,22,150000,150000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7648,Фартук,25,150000,150000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7648,Фартук,25,150000,150000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7649,Ручки,28,150000,150000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7649,Ручки,28,150000,150000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7649,Ручки,28,150000,250000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7649,Ручки,28,150000,250000,Доставка АВИА,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7649,Ручки,28,150000,350000,Доставка ЖД,НЕТ
3038,"[Просчет] Юлия Судакова / тендер, мерч для промо 150-250-350 тыс штук_Вкусно и точка, расчет и подбор продукции, дедлайн 10.10 07-10-2024",7649,Ручки,28,150000,350000,Доставка АВИА,НЕТ
