sheet_id,position,suffix,duplicate_count,total_size_mb,sizes_mb,same_size
1icOm2xDCLlD9KGDkAUTdFUP74UKSEhBDLm8LjkTmdfQ,M5,2,2,0.32,0.16 | 0.16,ДА
188YJqb68Y0528Hxk33Cf7lhhS-7Rm7j0smjDt9OUmQA,O45,,2,0.28,0.16 | 0.11,НЕТ
1u1in4fInMw-7x4VTWSTkANbgSD4qZIOfi8Igj1EQTsQ,J9,3,2,0.32,0.16 | 0.16,ДА
14O8jnhADDZpZwA2UTGqpvDzXrKo6WTqpzYjo2ToBl6g,A100,,2,0.32,0.16 | 0.16,ДА
1AOB9JI1qYmVkvT1Sr-45sA5IIM2MNUFjksFTHbbF15U,A4,,2,0.32,0.16 | 0.16,ДА
1S-kVxser_AbC3mXsYL1kYr07ESC_Uucf8S2JOc9brjQ,O25,,2,0.28,0.16 | 0.11,НЕТ
1Jrv62GAWBBaYN_XxoqLOyT-SUjfYi0J7SIa7vrxYVjU,M14,2,2,0.32,0.16 | 0.16,ДА
1ixbq5wYPcpYcsNR1qtVovPljsZTlwlPBJFKE-xxPzVk,S96,2,2,0.32,0.16 | 0.16,ДА
1gHxB2bsqdMuYTe-Y6JuZDg9dCfJd_Y8nbGv-p8_0AaQ,O14,,2,0.30,0.16 | 0.13,НЕТ
1DKXgsrvjUCe4exgGS04UN5Ur9Dzi1g1Mc6El4p8_gjI,J10,2,2,0.32,0.16 | 0.16,ДА
1DKXgsrvjUCe4exgGS04UN5Ur9Dzi1g1Mc6El4p8_gjI,J11,3,2,0.32,0.16 | 0.16,ДА
1nLi7bJdFBzRC2g-PaKOaemnRo_dZtuhI9B1EaVRRB1s,A20,,2,0.32,0.16 | 0.16,ДА
1e7cP6L_gNcfQ--uJnM6qxexFj4e8CAXbFpkP8kj02Pw,O10,,2,0.21,0.16 | 0.05,НЕТ
1nLi7bJdFBzRC2g-PaKOaemnRo_dZtuhI9B1EaVRRB1s,M18,,2,0.32,0.16 | 0.16,ДА
18x39lbdjpnWAdx6B3mptdSsjg7HMcmOtfm2SJM-Ympw,B5,,2,0.32,0.16 | 0.16,ДА
1mZaXU0DMqKcKiGonrG83lKZGc-eguq6y5bWDcXBMNjo,J15,2,2,0.32,0.16 | 0.16,ДА
1YPkkmtxhMtEFlo2sey8bNeSUIHfxIRY7Q4uROBEIYEY,A12,,2,0.32,0.16 | 0.16,ДА
1-UG3b5N6-XS8tL3HVtOmQjAuiT_BHHqXQ4ElIlGPh9A,M3,,2,0.32,0.16 | 0.16,ДА
1nLi7bJdFBzRC2g-PaKOaemnRo_dZtuhI9B1EaVRRB1s,M6,,2,0.32,0.16 | 0.16,ДА
1O2TNfDLI5T4aFfKmnJPRggLmLt5rh-DfwP2srwJjAqo,A3,2,2,0.32,0.16 | 0.16,ДА
1O2TNfDLI5T4aFfKmnJPRggLmLt5rh-DfwP2srwJjAqo,A4,,2,0.32,0.16 | 0.16,ДА
1icOm2xDCLlD9KGDkAUTdFUP74UKSEhBDLm8LjkTmdfQ,M5,,2,0.32,0.16 | 0.16,ДА
1u1in4fInMw-7x4VTWSTkANbgSD4qZIOfi8Igj1EQTsQ,A9,,2,0.32,0.16 | 0.16,ДА
18-vrJ-Dtf-rBAYBEpjPCqfDu0GbkAp94AqcqKqJBwa0,J4,4,2,0.32,0.16 | 0.16,ДА
1fOEcTL0MyA34C7k_CETNK6DnhCnd-A2gIVDTsy_BoWE,O25,,2,0.31,0.16 | 0.15,НЕТ
13FjR9pTqDKuKaipM8RR9CDA3UPXwlwqqNJLNKm1sK0Y,A5,,2,0.32,0.16 | 0.16,ДА
1n8KSjNK0rLZcfEt7mhZasR0u5FMFj_V9gI6POVGq7I4,M49,3,2,0.32,0.16 | 0.16,ДА
1Q8TDrSB_BLD6ajh1kl_zx0zSP8HUBqFb_5j3ot7vYYU,A30,,2,0.32,0.16 | 0.16,ДА
1YIXVywpu3HKs-Qb-DAq8tLV2dF3Q7zTUBh9tVjYOGnM,M3,,2,0.32,0.16 | 0.16,ДА
1F_mAZfQ-B953a_XZDWmpTL4ZRxQYrE8kOQN1poheG-w,T34,2,2,0.32,0.16 | 0.16,ДА
1o3PcfsTWcHAxS9K9U7js4L4bdTZwYKLiqnqYQ4wuVwA,K30,,2,0.32,0.16 | 0.16,ДА
10PUqR3-r5SrTRSf7EPaKdC6WqjmBZ3fM0i3g7orhmWs,A4,,2,0.27,0.16 | 0.11,НЕТ
1Jo-hBQ1tcYPtg5J3wukJD0NHHMDsaLVDvzqtgXHSbrA,J5,4,2,0.32,0.16 | 0.16,ДА
1uZlIM2GRGTyZuo_nwhvBUcb-2FbgZIdfzi_ACsDnyjA,A7,,2,0.32,0.16 | 0.16,ДА
1iab3npDrWiRaSAHMVAYWXWy8ukKj-QjlopFx2ytopDE,O4,,2,0.32,0.16 | 0.16,НЕТ
1U8w5aQ9GE66MI7S9y1MyLSMtsFRzwKNmrl0PUOyZHds,P19,,2,0.32,0.16 | 0.16,ДА
1GOmxQW3PKUcvx3M5Heclh9JKHcQ1i3ddEdMuVgwIdck,K24,,2,0.32,0.16 | 0.16,ДА
1KHtJLMRiL2LH5SxkaF90Z46oYMxRVwndf8xAI2gWHAU,O6,,2,0.30,0.16 | 0.14,НЕТ
1lo0se8SovrmlEu4UIo0_dvNpBtjP4RtSmFX7mGdQ630,N20,,2,0.31,0.16 | 0.15,НЕТ
1tkktT3xnjYyQOUuTEaIIShaOwQ9_onYK8IclTHdPLdE,M5,,2,0.32,0.16 | 0.16,ДА
1aFbjwz-shMbqwDFndZeXz6Ol5Te2fCFDNMbsGcIg1MA,J10,3,2,0.32,0.16 | 0.16,ДА
1aFbjwz-shMbqwDFndZeXz6Ol5Te2fCFDNMbsGcIg1MA,J9,3,2,0.32,0.16 | 0.16,ДА
1n9tYtS0pLBx4M7F7fL7_ky3dm1ZAiFuGEVvCQ3mUuuA,J8,2,2,0.32,0.16 | 0.16,ДА
17uWU8uFcOwihCBxm5FmEkSvhhlxMuwYbGnKwkS6wCVA,O9,,2,0.21,0.16 | 0.05,НЕТ
1g8GzWqUhAlD_DN8q9XHQ-JZnV6GmI7zlZDteW0bQK-Y,A24,,2,0.32,0.16 | 0.16,ДА
1dVqtHV9dzr-32L9p8jLqpKs4GErihpZ_wD1UtxLW9pk,A7,,2,0.32,0.16 | 0.16,ДА
1clM9M6xGcihe_RviEOoMPf0unPO7GQGgxc_l132EosE,M11,,2,0.32,0.16 | 0.16,ДА
1nLi7bJdFBzRC2g-PaKOaemnRo_dZtuhI9B1EaVRRB1s,M3,,2,0.32,0.16 | 0.16,ДА
1XN10VQEP94nXIUDWnErcpFYyk4bk_iX23MxfcZRZZm0,M3,2,2,0.32,0.16 | 0.16,ДА
1qcBNad4aLzQpMLXCDcITbJrVfFE2wlwal3XIQ-EmYwE,A6,,2,0.32,0.16 | 0.16,ДА
1eVv8Gj0YXRWFjRXZL01rvAGN-so5IyNpXUvDouJPVjE,M3,4,2,0.32,0.16 | 0.16,ДА
1tBdSB78SPTE9-2ngy2pnpb_DQwuKZAGoRFaubpdlaAs,A19,,2,0.32,0.16 | 0.16,ДА
1l6B5ouvnu7vZpzjJ2JHX1ArcBXywcvhZW9atTI-pCqo,A11,,2,0.32,0.16 | 0.16,ДА
1BKT00Q8zWFGRARKWMIjyXYJy1BdxpobGY4bICxNqwd4,Q4,,2,0.24,0.16 | 0.08,НЕТ
1F_mAZfQ-B953a_XZDWmpTL4ZRxQYrE8kOQN1poheG-w,T9,,2,0.32,0.16 | 0.16,ДА
1tinrmlhyBT33u-9e-sOC1CqYR3VDpSguRwYYCwc2P0g,J3,4,2,0.32,0.16 | 0.16,ДА
1LoicI-3bchfHcJ79ed-LktIrwgE_44AnyhX4N1V8Bgk,K15,,2,0.32,0.16 | 0.16,ДА
1lgFkrbVUKanYwgnUXHH4QDZqcqEuBYHQlS1VP6VKAyk,P9,,2,0.32,0.16 | 0.16,ДА
10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,A11,,2,0.17,0.16 | 0.02,НЕТ
13NEe5foNEWPtTf7tdb5hxN38BSziSDrpy7eykugyuac,J10,2,2,0.32,0.16 | 0.16,ДА
1fgWVp6XOOYmc-VuSdMTrGZzF0S8vloAE-yHjxVHOlCE,A32,,2,0.32,0.16 | 0.16,ДА
180_wVdpXy8O5Fm7KvviS5fctEdapJpEWCzbDGX3afbU,O22,,2,0.29,0.16 | 0.13,НЕТ
19O11LOw-jNpGo5MBLX7H0FzievS5oIaJXG5vLkRH3LQ,M5,2,2,0.32,0.16 | 0.16,ДА
1fgWVp6XOOYmc-VuSdMTrGZzF0S8vloAE-yHjxVHOlCE,A18,,2,0.31,0.16 | 0.16,ДА
1LoicI-3bchfHcJ79ed-LktIrwgE_44AnyhX4N1V8Bgk,A5,,2,0.31,0.16 | 0.16,ДА
1l6B5ouvnu7vZpzjJ2JHX1ArcBXywcvhZW9atTI-pCqo,J8,3,2,0.31,0.16 | 0.16,ДА
1cmmh6ZZekj066WBv6jVeGINH7ZCFpJVcbRtQkIJrsVE,A38,,2,0.31,0.16 | 0.16,ДА
1Ph8JV5V1bJbEiWRMeJdV8HqLowrN3GWnaipQ8nNmpaM,O6,,2,0.28,0.16 | 0.12,НЕТ
1UFXw178xDd9nb7TOKt905aOEMKh6yPj7FFUh69ujWuc,A40,,2,0.31,0.16 | 0.16,ДА
1UFXw178xDd9nb7TOKt905aOEMKh6yPj7FFUh69ujWuc,A43,,2,0.31,0.16 | 0.16,ДА
1UFXw178xDd9nb7TOKt905aOEMKh6yPj7FFUh69ujWuc,A46,,2,0.31,0.16 | 0.16,ДА
1yQ8qKKZoq5HvgpwVZPtZxbv_G5-EMw54uPk3HLN6iRI,A3,,2,0.31,0.16 | 0.16,ДА
1_UGU9KRJGnc_gI_4pwlXXxEbxNKckupUqyic_YDGiPI,P7,2,2,0.31,0.16 | 0.16,ДА
1Jo-hBQ1tcYPtg5J3wukJD0NHHMDsaLVDvzqtgXHSbrA,A13,,2,0.31,0.16 | 0.16,ДА
1cmmh6ZZekj066WBv6jVeGINH7ZCFpJVcbRtQkIJrsVE,A50,,2,0.31,0.16 | 0.16,ДА
10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc,O10,,2,0.20,0.16 | 0.04,НЕТ
1iUDUDn_ZTa1dBkkwhT2ftktQhb581oP1JAjbQ6dKqD8,A4,,2,0.23,0.16 | 0.07,НЕТ
1QrJiLJDJOa3nhx53wf5x0MzRUqXbIJ5tN8KbVLbv6oI,A61,,2,0.31,0.16 | 0.16,ДА
1-YIncn,R22,,2,0.29,0.16 | 0.13,НЕТ
1DKXgsrvjUCe4exgGS04UN5Ur9Dzi1g1Mc6El4p8_gjI,J10,,2,0.31,0.16 | 0.16,ДА
1DKXgsrvjUCe4exgGS04UN5Ur9Dzi1g1Mc6El4p8_gjI,J11,2,2,0.31,0.16 | 0.16,ДА
19O11LOw-jNpGo5MBLX7H0FzievS5oIaJXG5vLkRH3LQ,M5,,2,0.31,0.16 | 0.16,ДА
19DCbVTu8iKw9fyO0q6l3H1Y5AIryMPHglvRXPHdhhU0,A3,,2,0.31,0.16 | 0.16,ДА
180as2qcWqH1l2pf38cRZ_faukhaMrQTWIxRwxBYrjKQ,J4,,2,0.31,0.16 | 0.16,ДА
13NEe5foNEWPtTf7tdb5hxN38BSziSDrpy7eykugyuac,J4,4,2,0.31,0.16 | 0.16,ДА
1JpdYrSDIC18O3KYd_dfyI3KdrDc3LXJwrAA1kYcF3ss,A7,,2,0.27,0.16 | 0.11,НЕТ
1YPkkmtxhMtEFlo2sey8bNeSUIHfxIRY7Q4uROBEIYEY,M3,3,2,0.31,0.16 | 0.16,ДА
12Rc0yfbOhN--BUM5p-UV_puzdzDEKQ6o7ifKpvVbuuo,A5,,2,0.31,0.16 | 0.16,ДА
12Fnp80R8VNBn9xzVFVgh350qDfk6MyAdWlQ7Uzssosk,N4,,2,0.31,0.16 | 0.16,ДА
11GI6MMFu5It-45PNd1DS8A2-Ms1o9AqRfNTJ5br1mGE,H4,,2,0.31,0.16 | 0.16,ДА
1w3PjlcjBjMJlWzgJaZkRX7iiCXqCut7texnY9vJEOIk,I12,,2,0.31,0.16 | 0.16,ДА
1gX1Z9neLkOAtTpbk0-iaJ75h2iQ7WgD222hrbeYeW-4,K4,2,2,0.31,0.16 | 0.16,ДА
13NEe5foNEWPtTf7tdb5hxN38BSziSDrpy7eykugyuac,J3,5,2,0.31,0.16 | 0.16,ДА
1g3OqMatuW0eGP_sOr202l29yBGX36Vp9DukcJpbexcs,O16,,2,0.20,0.16 | 0.05,НЕТ
15VfFdlEEI96ax7SivgYayN-ttWG_vZAo0mkDCMc5nwg,O25,,2,0.23,0.16 | 0.07,НЕТ
1D31H842zZBNrP0G3HDDnoytjkhG62DMuYoawVDogR2s,O4,,2,0.30,0.16 | 0.15,НЕТ
1NEATltIdODdJYjTswJG7X5g-a1-W89zUa7M-rnqnETQ,O41,,2,0.31,0.15 | 0.15,ДА
1GOmxQW3PKUcvx3M5Heclh9JKHcQ1i3ddEdMuVgwIdck,K5,,2,0.31,0.15 | 0.15,ДА
1oFevegLnqEC1GfCPz24bV1VVem8AyDcVGeuAExikfsI,L5,,2,0.24,0.15 | 0.09,НЕТ
1agCyXOkfhZSD7HdTHLYTYWQcW_1JMq-FWBp6MAFdeGo,T4,,2,0.31,0.15 | 0.15,ДА
1ApiONr3kXOJd7f6GoGYsPKEAhngtmhrjVS85hvpRwsw,A11,,2,0.18,0.15 | 0.02,НЕТ
1Uiv9aYRt9vhwDVs1vtgDvxxI9-mcnXdCqqhTJwExqTk,A3,,2,0.31,0.15 | 0.15,ДА
1Jrv62GAWBBaYN_XxoqLOyT-SUjfYi0J7SIa7vrxYVjU,M24,,2,0.31,0.15 | 0.15,ДА
1__LSlEN7r71xDJ21YTEukJZ1Vdwh3R6CZmnCmZbARzA,A3,,2,0.31,0.15 | 0.15,ДА
14WfuccGzqD9rYNDMv3RJ1R86ZFnESbc1SSLtRXCjUNQ,J3,2,2,0.31,0.15 | 0.15,ДА
13NEe5foNEWPtTf7tdb5hxN38BSziSDrpy7eykugyuac,A8,,2,0.31,0.15 | 0.15,ДА
1mz-Mf903ScyzK73kovNQRl23uJnH5mDFuatW5NYTytk,A5,,2,0.31,0.15 | 0.15,ДА
1YPkkmtxhMtEFlo2sey8bNeSUIHfxIRY7Q4uROBEIYEY,M3,,2,0.31,0.15 | 0.15,ДА
167vBigYoeRyBXFgesJ0Ww69yoqFnSzOYlSrrRvfX3tU,M3,,2,0.31,0.15 | 0.15,ДА
1DQBNpmCNfhkQbdpBWM_NFyGzAoZT-xfiES9OZNhyWFI,O34,3,2,0.31,0.15 | 0.15,ДА
13NEe5foNEWPtTf7tdb5hxN38BSziSDrpy7eykugyuac,J6,,2,0.31,0.15 | 0.15,ДА
1Gj0cI4fnKPGgVG8vusqzMcCqsXzREEX96daDVLQZ8S0,O6,,2,0.27,0.15 | 0.12,НЕТ
1Jrv62GAWBBaYN_XxoqLOyT-SUjfYi0J7SIa7vrxYVjU,M23,,2,0.31,0.15 | 0.15,ДА
1mZaXU0DMqKcKiGonrG83lKZGc-eguq6y5bWDcXBMNjo,J5,,2,0.31,0.15 | 0.15,ДА
1PkSAVUYyg8-YMI9NZV11T5v2QPJFYxeCmL5pFv8TvvQ,A3,,2,0.31,0.15 | 0.15,ДА
1zbhWaJefwlex13eN9vV3sCzaZHMTdcumkMBuSx6oJdY,H4,4,2,0.31,0.15 | 0.15,ДА
1hfGW58mtKKTXS-jwupDwU_u2bQVecK0MMvU7dFdvG0Q,N9,,2,0.31,0.15 | 0.15,ДА
11CdcMGGU58CF5bQbWCxQpwmxSALyhPLx2pZf3neD_dg,O12,2,2,0.31,0.15 | 0.15,ДА
17pIrTyyuiZdQlKxyGDSnf0u0zHhJsOH_QzETYzLcXhM,M4,2,2,0.31,0.15 | 0.15,ДА
1UFXw178xDd9nb7TOKt905aOEMKh6yPj7FFUh69ujWuc,A62,,2,0.31,0.15 | 0.15,ДА
1B6DjZqzX6H3ZYnqcNC41AYOCUTG0tU190rqeSk1yK24,P15,3,2,0.31,0.15 | 0.15,ДА
1icOm2xDCLlD9KGDkAUTdFUP74UKSEhBDLm8LjkTmdfQ,M3,,2,0.31,0.15 | 0.15,ДА
1ImFVA-WoJZ95iMp_lmGOsvQf0HfOZ34wEy9bg568U4E,A6,,2,0.31,0.15 | 0.15,ДА
1n9tYtS0pLBx4M7F7fL7_ky3dm1ZAiFuGEVvCQ3mUuuA,J9,,2,0.31,0.15 | 0.15,ДА
1Y,L24,,2,0.22,0.15 | 0.07,НЕТ
1daBmg6LopNg2q2y24SdqEyDiUhi6LQYU9ebBs_NuE6w,J22,,2,0.31,0.15 | 0.15,ДА
1lLNdg3dP_sT3kfBkquHeUPoxUHzAcmKf-ACZCKqn-aw,A28,,2,0.26,0.15 | 0.11,НЕТ
1Q7cvv3PKPveKPmJRPq-BX0uLDrstg80SqZId4hnJQnQ,R9,,2,0.27,0.15 | 0.12,НЕТ
1mxnE4kARVecduFhscX1UMOxoG-d0tlfP676F5jhw,R9,,2,0.30,0.15 | 0.15,НЕТ
1mz-Mf903ScyzK73kovNQRl23uJnH5mDFuatW5NYTytk,A9,,2,0.31,0.15 | 0.15,ДА
1WO7zf6ghuKLEw-6MFH1W_TzdMFZ7By44Ct1eebhR7C8,A5,,2,0.31,0.15 | 0.15,ДА
1CwYFC13SFFcwu_kMM5W4KnHlpIIccnUZp7ZpP2Izico,J3,3,2,0.30,0.15 | 0.15,ДА
11CdcMGGU58CF5bQbWCxQpwmxSALyhPLx2pZf3neD_dg,O10,3,2,0.30,0.15 | 0.15,ДА
13NEe5foNEWPtTf7tdb5hxN38BSziSDrpy7eykugyuac,J12,,2,0.30,0.15 | 0.15,ДА
1AW0kiOzpAdU5EiZWC45cUB1BvzWEwn47Qkv-rHpS3Ik,J5,,2,0.30,0.15 | 0.15,ДА
1AW0kiOzpAdU5EiZWC45cUB1BvzWEwn47Qkv-rHpS3Ik,J6,,2,0.30,0.15 | 0.15,ДА
1UFXw178xDd9nb7TOKt905aOEMKh6yPj7FFUh69ujWuc,A52,,2,0.30,0.15 | 0.15,ДА
11CdcMGGU58CF5bQbWCxQpwmxSALyhPLx2pZf3neD_dg,O9,3,2,0.30,0.15 | 0.15,ДА
1ks_zAJ4UDNS7yim5GIob-WjqAn1WlmnmXdpnMEf2ylc,A11,,2,0.30,0.15 | 0.15,ДА
1HZAKIVEj679eZTatqssPyMTBJi243qog4XWbV9BfUw4,M11,,2,0.30,0.15 | 0.15,ДА
1aFbjwz-shMbqwDFndZeXz6Ol5Te2fCFDNMbsGcIg1MA,J12,2,2,0.30,0.15 | 0.15,ДА
1hXCwhRH33ty8LKT6qgTd3OdyGbho7eo_IKpo1Gjy0_U,M4,4,2,0.30,0.15 | 0.15,ДА
1hXCwhRH33ty8LKT6qgTd3OdyGbho7eo_IKpo1Gjy0_U,M7,2,2,0.30,0.15 | 0.15,ДА
1YvpH2C5o3dO9Wil_hhJsOrO3WNVWSuLlCKT4z-3uqHQ,N11,,2,0.27,0.15 | 0.12,НЕТ
1cmmh6ZZekj066WBv6jVeGINH7ZCFpJVcbRtQkIJrsVE,A37,,2,0.30,0.15 | 0.15,ДА
1T58QS0dtMdquZKw8sbBLxi4vPgFvYspXhFrg8Vzd1lg,M3,2,2,0.30,0.15 | 0.15,ДА
1n8KSjNK0rLZcfEt7mhZasR0u5FMFj_V9gI6POVGq7I4,M33,2,2,0.30,0.15 | 0.15,ДА
1HCWXQO5SIC1PSSpaYcAgYv-v715Hz3tcwo6qWOm0VIQ,M4,,2,0.30,0.15 | 0.15,ДА
1YPkkmtxhMtEFlo2sey8bNeSUIHfxIRY7Q4uROBEIYEY,M3,4,2,0.30,0.15 | 0.15,ДА
1A0vOtNxN7ipC4i7ZFFCg-kauCEU3dZxVxFPdpNH6xnE,O4,,2,0.27,0.15 | 0.12,НЕТ
1mZaXU0DMqKcKiGonrG83lKZGc-eguq6y5bWDcXBMNjo,J28,,2,0.30,0.15 | 0.15,ДА
1VIZC_v8ozsafFDAWBfSjiZwAzDvg0K5f1_EUBpW50og,P14,2,2,0.30,0.15 | 0.15,ДА
1fgWVp6XOOYmc-VuSdMTrGZzF0S8vloAE-yHjxVHOlCE,A70,,2,0.30,0.15 | 0.15,ДА
1AW0kiOzpAdU5EiZWC45cUB1BvzWEwn47Qkv-rHpS3Ik,J3,2,2,0.30,0.15 | 0.15,ДА
1nLi7bJdFBzRC2g-PaKOaemnRo_dZtuhI9B1EaVRRB1s,A22,,2,0.30,0.15 | 0.15,ДА
1aFbjwz-shMbqwDFndZeXz6Ol5Te2fCFDNMbsGcIg1MA,J10,2,2,0.30,0.15 | 0.15,ДА
1aFbjwz-shMbqwDFndZeXz6Ol5Te2fCFDNMbsGcIg1MA,J9,2,2,0.30,0.15 | 0.15,ДА
14O8jnhADDZpZwA2UTGqpvDzXrKo6WTqpzYjo2ToBl6g,A46,,2,0.30,0.15 | 0.15,ДА
1n8KSjNK0rLZcfEt7mhZasR0u5FMFj_V9gI6POVGq7I4,M4,3,2,0.30,0.15 | 0.15,ДА
1mZaXU0DMqKcKiGonrG83lKZGc-eguq6y5bWDcXBMNjo,J12,2,2,0.30,0.15 | 0.15,ДА
1URgkITVzixSWm73Uu8o3obA0qe5cB3vk9uG7r92h5q4,N3,4,2,0.30,0.15 | 0.15,ДА
1LoicI-3bchfHcJ79ed-LktIrwgE_44AnyhX4N1V8Bgk,A17,,2,0.30,0.15 | 0.15,ДА
19fle91Z5WUhPqz9y-3POvvjt_b4H5PwLSUDwlCrnkeI,A6,,2,0.30,0.15 | 0.15,ДА
10iaWqljym8EvAtTBFpWkSXchgsx3VhsRMBtXqbUOX0M,O5,,2,0.29,0.15 | 0.14,НЕТ
1JBthXoQBV68XiGd7El0TvKJsN0HBIf5b4HkMxWCUYcc,J15,3,2,0.30,0.15 | 0.15,ДА
1eSG3XuY_NkUj11axjuRgeViIZCymPCms5qz8OylrhgY,N19,,2,0.30,0.15 | 0.15,ДА
1ylY3J4K2UBQtoSNlTMr16Nx0rVtS1me_kU_GyJAbaVQ,A3,,2,0.30,0.15 | 0.15,ДА
13FjR9pTqDKuKaipM8RR9CDA3UPXwlwqqNJLNKm1sK0Y,A6,,2,0.30,0.15 | 0.15,ДА
1n8KSjNK0rLZcfEt7mhZasR0u5FMFj_V9gI6POVGq7I4,M11,2,2,0.30,0.15 | 0.15,ДА
1g8GzWqUhAlD_DN8q9XHQ-JZnV6GmI7zlZDteW0bQK-Y,H4,2,2,0.30,0.15 | 0.15,ДА
1gbx8nWsZQEfcaOYenAa_6Tr23-2Wna6SDdnK0W0dA60,M5,,2,0.30,0.15 | 0.15,ДА
1Orr2JdyOAS5grgK_OgEWLzMryvnEZU92fSNRi03fJ5Y,O13,,2,0.30,0.15 | 0.15,ДА
17xevKkQKofNfEVlQ5YmeOrUdw3k6uCE5nhFeD0Jr5f4,M6,3,2,0.30,0.15 | 0.15,ДА
10CLh2r3oQFIsHMT6Q5P7TlKOh5A4QAyTookvRhzv7I4,J6,2,2,0.30,0.15 | 0.15,ДА
11NF3f0T7TcNKRiPwRvpu_Fc2xDCzscBaAZGtMsD2oSw,M10,,2,0.30,0.15 | 0.15,ДА
12Fnp80R8VNBn9xzVFVgh350qDfk6MyAdWlQ7Uzssosk,N4,2,2,0.30,0.15 | 0.15,ДА
1cmmh6ZZekj066WBv6jVeGINH7ZCFpJVcbRtQkIJrsVE,A73,,2,0.30,0.15 | 0.15,ДА
1YJnyrjvXqfqiDT0y_gbloCY2TucI7WnZg33twpwPTFw,N4,,2,0.15,0.15 | 0.01,НЕТ
1_2urHwE8i106t1lDqk6NKX8E88T64rtlBK5VLk7nALs,A5,,2,0.30,0.15 | 0.15,ДА
11CdcMGGU58CF5bQbWCxQpwmxSALyhPLx2pZf3neD_dg,O8,3,2,0.30,0.15 | 0.15,ДА
1F_mAZfQ-B953a_XZDWmpTL4ZRxQYrE8kOQN1poheG-w,T69,2,2,0.30,0.15 | 0.15,ДА
11SdoB5Faau7jx02UU6vY2VWEAimEnJjOOVVfg6EeR3E,J3,,2,0.30,0.15 | 0.15,ДА
1vIofUZn8zLAdPSUeg8o8eOezrRDFuEmIVEUc3cl0GwU,B10,,2,0.29,0.15 | 0.15,ДА
1UFXw178xDd9nb7TOKt905aOEMKh6yPj7FFUh69ujWuc,J61,2,2,0.29,0.15 | 0.15,ДА
1icOm2xDCLlD9KGDkAUTdFUP74UKSEhBDLm8LjkTmdfQ,A3,,2,0.29,0.15 | 0.15,ДА
1UFXw178xDd9nb7TOKt905aOEMKh6yPj7FFUh69ujWuc,J61,,2,0.29,0.15 | 0.15,ДА
1UA4uWQTwZ824as61LGl215xbvT1d-bw7Oj0NzY4,S4,,2,0.22,0.15 | 0.08,НЕТ
1nwg30fL-QB3i1J7RbNVt4ZdCpjgD5B5RaRK_Rwls28c,K4,3,2,0.29,0.15 | 0.15,ДА
1MN9EMHR3FM8MwRo89jENYnp-EATLiVrLy7otz5S0Nrw,Q20,4,2,0.29,0.15 | 0.15,ДА
18cySstGyzUidUc8zu284rllk9gdXeNW1jLqFtGKbXT4,A12,,2,0.29,0.15 | 0.15,ДА
1UVUPhSpiteOndsy5e8NS_MFIeBAOYgxAhAqgm2nnoAM,A8,,2,0.29,0.15 | 0.15,ДА
1Jo-hBQ1tcYPtg5J3wukJD0NHHMDsaLVDvzqtgXHSbrA,J9,,2,0.29,0.15 | 0.15,ДА
1CGILnqdzp_FxvRwxpNhH7ruRkxXOozLkvV44kFOa5iE,N9,,2,0.25,0.15 | 0.10,НЕТ
1PDgB4MnTEEMOohbmjAKDasph6akTpXUfqqahtiC9bXk,J29,,2,0.29,0.15 | 0.15,ДА
13NEe5foNEWPtTf7tdb5hxN38BSziSDrpy7eykugyuac,A11,,2,0.29,0.15 | 0.15,ДА
14T-a9xCNA-nggtAhT7ap9fFRVAeun3lD668pkSH6dXI,A7,,2,0.29,0.15 | 0.15,ДА
18W_U4wSYDzRNrT7bPEou2FlcIruVAE4soZ5-x1mUg7s,B45,,2,0.29,0.15 | 0.15,ДА
1LoicI-3bchfHcJ79ed-LktIrwgE_44AnyhX4N1V8Bgk,K19,,2,0.29,0.15 | 0.15,ДА
1j1L0SwSke-zpuc-8Y736fMnAUafz-wHSJpTPyuRk4UY,J3,4,2,0.29,0.15 | 0.15,ДА
185rI5Q7boksNdO166uSgqxuX9CxjUYpIKaAXXpiZ6E0,A15,,2,0.29,0.15 | 0.15,ДА
185rI5Q7boksNdO166uSgqxuX9CxjUYpIKaAXXpiZ6E0,A7,,2,0.29,0.15 | 0.15,ДА
1HZAKIVEj679eZTatqssPyMTBJi243qog4XWbV9BfUw4,A3,,2,0.29,0.15 | 0.15,ДА
1PYz2_V_-urm7_r82yqSG9W9q2y7cfsbKcn5y1lJA07k,A18,,2,0.29,0.15 | 0.15,ДА
1bn7p7cskvrtssRUbhNJZBk2lF6DVUY-_isl93WYlH2Q,O14,,2,0.27,0.15 | 0.12,НЕТ
1AXp4SrP848a0Tbx6308PxXjunBBdrH6egTiU8HEgb_o,J3,,2,0.29,0.15 | 0.15,ДА
1NXjN_5Ekx7MZlkohr04IZUq6E63qso_n3rPBxiCMv1E,M3,,2,0.29,0.15 | 0.15,ДА
1NXjN_5Ekx7MZlkohr04IZUq6E63qso_n3rPBxiCMv1E,M5,,2,0.29,0.15 | 0.15,ДА
11NF3f0T7TcNKRiPwRvpu_Fc2xDCzscBaAZGtMsD2oSw,M4,,2,0.29,0.15 | 0.15,ДА
