ID_Проекта,Название_проекта,ID_Товара,Название_товара,Строка,Тираж_Google,Тираж_БД,Маршрут,Ошибка_x10,URL
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15317,Плед с бахромой,14,3000,15000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15317,Плед с бахромой,14,3000,15000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15317,Плед с бахромой,14,3000,20000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15317,Плед с бахромой,14,3000,20000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,3000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,3000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,5000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,7000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,7000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,15000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,15000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,20000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15318,Плед с бахромой,19,3000,20000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,3000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,3000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,5000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,7000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,7000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,15000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,15000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,20000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15319,Плед с бахромой,25,3000,20000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,3000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,3000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,5000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,7000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,7000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,15000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,15000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,20000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15320,Плед с бахромой,30,3000,20000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,3000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,3000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,5000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,7000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,7000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,15000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,15000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,20000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15321,Плед с бахромой,35,3000,20000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15322,Плед с бахромой,40,3000,3000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15322,Плед с бахромой,40,3000,5000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15322,Плед с бахромой,40,3000,5000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15322,Плед с бахромой,40,3000,7000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15322,Плед с бахромой,40,3000,7000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15322,Плед с бахромой,40,3000,15000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15322,Плед с бахромой,40,3000,15000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15322,Плед с бахромой,40,3000,20000,ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
2265,[Просчет-РФ] Лаура Гугкаева / Пледы: 3000/5000/7000/15000/20000 шт 24-07-2025,15322,Плед с бахромой,40,3000,20000,АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1YQNIEJtUAb1FyL_Ntm0nHFRxezxihMoImDnMwTL8VlA
